label,position,mem_mean,cp_mean,diff_mean,mem_std,cp_std,diff_std
L8H5,0,0.0013150181621313095,0.0006403764709830284,0.0006746419239789248,0.02260216884315014,0.02521546743810177,0.03228561580181122
L8H5,1,0.014367390424013138,0.011457487940788269,0.0029099038802087307,0.03218716382980347,0.035570304840803146,0.04337393492460251
L8H5,2,0.02545975334942341,0.018956927582621574,0.006502825301140547,0.040577232837677,0.04146091639995575,0.05027617886662483
L8H5,3,0.05772833898663521,0.047037556767463684,0.010690780356526375,0.053841859102249146,0.05677570402622223,0.06676384806632996
L8H5,4,0.05310148373246193,0.04493911564350128,0.008162375539541245,0.041456181555986404,0.044393353164196014,0.05353941395878792
L8H5,5,0.12473820894956589,0.06604241579771042,0.058695800602436066,0.01753237284719944,0.020722540095448494,0.026125257834792137
L8H5,6,0.08693592995405197,0.07671947032213211,0.010216468945145607,0.07328904420137405,0.07642554491758347,0.08796221017837524
L8H5,7,0.025163646787405014,0.02251269295811653,0.0026509559247642756,0.03436925262212753,0.03459806740283966,0.041478607803583145
L8H5,8,0.0023723342455923557,0.002090313471853733,0.00028202071553096175,0.01578170619904995,0.014124749228358269,0.012831097468733788
L8H5,9,0.0013962946832180023,-0.0002883832494262606,0.0016846779035404325,0.046061720699071884,0.04718375578522682,0.0520353727042675
L8H5,10,-0.008960268460214138,-0.01367779728025198,0.004717529285699129,0.048528239130973816,0.050739165395498276,0.056131262332201004
L8H5,11,-0.009458418004214764,-0.015096641145646572,0.0056382231414318085,0.06362646073102951,0.06604322791099548,0.0680677592754364
L8H5,12,0.002387028420343995,5.444798443932086e-05,0.0023325802758336067,0.07555074989795685,0.08073402941226959,0.08257323503494263
L8H5,13,-0.021187685430049896,-0.01645924150943756,-0.004728446714580059,0.11920551210641861,0.12687768042087555,0.12272360175848007
L8H6,0,-0.020372506231069565,-0.02078334428369999,0.0004108357825316489,0.025990651920437813,0.025473065674304962,0.03084981068968773
L8H6,1,0.0035129101015627384,-0.002443138509988785,0.005956048145890236,0.039169587194919586,0.04363807663321495,0.04995046928524971
L8H6,2,0.027321798726916313,0.019346648827195168,0.00797515083104372,0.04692532867193222,0.04610563814640045,0.038695331662893295
L8H6,3,0.028148967772722244,0.02027655392885208,0.007872414775192738,0.05261204019188881,0.04999042674899101,0.041671209037303925
L8H6,4,0.04093937203288078,0.030828839167952538,0.01011053565889597,0.06598249822854996,0.06115573272109032,0.04009019583463669
L8H6,5,0.12473820894956589,0.06604241579771042,0.058695800602436066,0.01753237284719944,0.020722540095448494,0.026125257834792137
L8H6,6,0.035213250666856766,0.03784086927771568,-0.0026276155840605497,0.04442727565765381,0.044096413999795914,0.03518029674887657
L8H6,7,-0.0022849172819405794,-0.005140781402587891,0.002855864353477955,0.0478702187538147,0.04871556907892227,0.05333172529935837
L8H6,8,0.003712702076882124,0.0025874916464090347,0.0011252107797190547,0.023979071527719498,0.01845483109354973,0.015071694739162922
L8H6,9,0.04579814150929451,0.03901725634932518,0.006780887022614479,0.07331094890832901,0.07387875020503998,0.05809439346194267
L8H6,10,0.051971446722745895,0.043835029006004333,0.008136412128806114,0.07198498398065567,0.06715118885040283,0.047563496977090836
L8H6,11,0.021658431738615036,0.01773327961564064,0.003925153519958258,0.060658231377601624,0.05980073660612106,0.051341425627470016
L8H6,12,0.022664455696940422,0.020647000521421432,0.0020174537785351276,0.07703758031129837,0.08133052289485931,0.0761968195438385
L8H6,13,0.5701746344566345,0.6400196552276611,-0.0698450356721878,0.27377602458000183,0.2764539122581482,0.1402127593755722
L8H7,0,0.013498358428478241,0.011167094111442566,0.0023312631528824568,0.039967115968465805,0.042400963604450226,0.03414343297481537
L8H7,1,0.017312034964561462,0.013323955237865448,0.003988079261034727,0.06650880724191666,0.06523963063955307,0.045148734003305435
L8H7,2,0.04534468054771423,0.030767258256673813,0.014577423222362995,0.0876435711979866,0.07826673984527588,0.05327190086245537
L8H7,3,0.04824027791619301,0.03259233012795448,0.015647944062948227,0.08297468721866608,0.07601849734783173,0.05795319750905037
L8H7,4,0.0499032586812973,0.04007478803396225,0.009828472509980202,0.05553777143359184,0.05344190448522568,0.04581386595964432
