component,layer,position,mem,cp,diff,mem_perc,cp_perc,diff_perc,mem_std,cp_std,mem_idx,cp_idx
resid_post,0,0,-0.2557794749736786,-0.29824960231781006,0.04247011989355087,-195.4662322998047,-221.05068969726562,97.14449310302734,0.3147793710231781,0.27258244156837463,31691.19921875,32201.65234375
resid_post,0,1,0.39520764350891113,-0.16320864856243134,0.5584163069725037,47.50588607788086,-166.24154663085938,2492.14501953125,1.0457184314727783,0.49611717462539673,21833.1484375,31694.482421875
resid_post,0,2,0.07158524543046951,0.12402251362800598,-0.052437253296375275,-73.28178405761719,-49.662933349609375,-343.4114990234375,0.8506438732147217,0.6806799173355103,22411.203125,22872.171875
resid_post,0,3,0.45697465538978577,-0.09104679524898529,0.5480214357376099,70.55958557128906,-136.9532012939453,2443.892578125,0.3643932044506073,0.3839229941368103,11005.2958984375,29310.703125
resid_post,0,4,0.31622618436813354,0.12406989932060242,0.19215629994869232,18.027130126953125,-49.643699645996094,791.9814453125,0.16345834732055664,0.23748472332954407,13353.5263671875,21441.6171875
resid_post,0,5,0.42454543709754944,0.27325719594955444,0.1512882113456726,58.4558219909668,10.90700626373291,602.2734375,0.15679773688316345,0.206503227353096,5707.81494140625,11883.4443359375
resid_post,0,6,0.8457990288734436,2.947141408920288,-2.10134220123291,215.68301391601562,1096.1573486328125,-9854.341796875,0.540378212928772,0.6613553166389465,7101.70361328125,1.3333333730697632
resid_post,0,7,0.25298264622688293,0.20965155959129333,0.0433310829102993,-5.577662467956543,-14.908638000488281,101.14105987548828,0.2067120522260666,0.24902266263961792,13657.962890625,15891.2958984375
resid_post,0,8,0.0,0.0,0.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0
resid_post,0,9,0.31835901737213135,-0.0897349864244461,0.40809401869773865,18.82318115234375,-136.4207763671875,1794.3551025390625,0.8016867637634277,0.3423026204109192,20667.482421875,30252.333984375
resid_post,0,10,0.009448625147342682,0.051925208419561386,-0.042476579546928406,-96.47342681884766,-78.92509460449219,-297.17449951171875,0.6181237101554871,0.46984291076660156,22952.48828125,22533.72265625
resid_post,0,11,0.27992329001426697,-0.032900262624025345,0.3128235638141632,4.477566719055176,-113.35324096679688,1352.1136474609375,0.20778898894786835,0.29656052589416504,12329.1484375,27836.814453125
resid_post,0,12,0.23615387082099915,0.10758563131093979,0.12856820225715637,-11.85877513885498,-56.33417892456055,496.80816650390625,0.11525203287601471,0.19237887859344482,13211.0888671875,20680.078125
resid_post,0,13,0.39954763650894165,0.28686392307281494,0.11268376559019089,49.125728607177734,16.429574966430664,423.07330322265625,0.1270330399274826,0.19286343455314636,5226.111328125,10280.888671875
resid_post,1,0,0.05865020304918289,-0.05239849165081978,0.11104869842529297,-83.94247436523438,-117.24553680419922,80.8248062133789,0.2827075719833374,0.34113433957099915,25708.150390625,26902.865234375
resid_post,1,1,0.5347356200218201,-0.11324115842580795,0.647976815700531,46.40245819091797,-137.27023315429688,955.1251831054688,1.029722809791565,0.562097430229187,18273.37109375,29615.814453125
resid_post,1,2,0.1806025356054306,0.12647022306919098,0.05413229763507843,-50.55377960205078,-58.37579345703125,-11.854330062866211,0.9143277406692505,0.8112025856971741,21280.771484375,23198.8203125
resid_post,1,3,0.49467602372169495,-0.14943648874759674,0.6441124677658081,35.434749603271484,-149.18292236328125,948.8327026367188,0.3256751000881195,0.34775304794311523,10740.4443359375,30272.77734375
resid_post,1,4,0.376985102891922,0.15923398733139038,0.21775105595588684,3.2127721309661865,-47.59249496459961,254.57229614257812,0.18769049644470215,0.2692479193210602,12692.53515625,20572.59765625
resid_post,1,5,0.5611829161643982,0.3936416804790497,0.16754132509231567,53.64332580566406,29.556377410888672,172.8138885498047,0.16621804237365723,0.22420711815357208,3701.407470703125,8862.4072265625
resid_post,1,6,0.9842038750648499,2.925964117050171,-1.9417603015899658,169.46002197265625,863.0010375976562,-3261.841796875,0.578548014163971,0.6973496079444885,6662.962890625,8.481481552124023
resid_post,1,7,0.35266944766044617,0.2991580665111542,0.053511328995227814,-3.444483518600464,-1.5403159856796265,-12.86547565460205,0.23233012855052948,0.2673198878765106,11700.92578125,13683.92578125
resid_post,1,8,0.0,0.0,0.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0
resid_post,1,9,0.39081433415412903,0.002269548363983631,0.38854482769966125,6.99900484085083,-99.25304412841797,532.6823120117188,0.7146597504615784,0.37260374426841736,17052.07421875,26349.517578125
resid_post,1,10,0.03791121765971184,0.07416702806949615,-0.03625581040978432,-89.62049102783203,-75.58995056152344,-159.0366973876953,0.6259437799453735,0.5384272933006287,22254.259765625,22249.673828125
resid_post,1,11,0.31032565236091614,0.003038322553038597,0.307287335395813,-15.037568092346191,-99.00001525878906,400.36761474609375,0.22806322574615479,0.28769782185554504,11886.888671875,26050.22265625
resid_post,1,12,0.3103095591068268,0.181101992726326,0.1292075514793396,-15.041975975036621,-40.39523696899414,110.39354705810547,0.16009794175624847,0.2047928273677826,11713.0185546875,17500.42578125
resid_post,1,13,0.520439624786377,0.40376490354537964,0.11667472124099731,42.488433837890625,32.88815689086914,89.9858627319336,0.13260816037654877,0.20697423815727234,3329.073974609375,7176.81494140625
resid_post,2,0,0.36974895000457764,0.1281096339225769,0.24163934588432312,-24.75264549255371,-67.47036743164062,147.69888305664062,0.3703860342502594,0.5136717557907104,23341.529296875,25633.603515625
resid_post,2,1,0.5451957583427429,-0.14257919788360596,0.6877749562263489,10.952412605285645,-136.20375061035156,605.0221557617188,1.1415828466415405,0.6201720833778381,18926.962890625,29526.814453125
resid_post,2,2,0.33282890915870667,0.16520202159881592,0.16762691736221313,-32.26621627807617,-58.05185317993164,71.83045959472656,0.9083080291748047,0.8423065543174744,19130.22265625,22375.62890625
resid_post,2,3,0.5807204842567444,-0.14277008175849915,0.7234904766082764,18.182025909423828,-136.25222778320312,641.63330078125,0.4380556046962738,0.30675002932548523,10299.0,29775.92578125
resid_post,2,4,0.4935605227947235,0.20350392162799835,0.29005658626556396,0.4441618025302887,-48.32622528076172,197.33026123046875,0.2775227129459381,0.33728545904159546,10808.9248046875,19857.416015625
resid_post,2,5,0.7845114469528198,0.5813826322555542,0.20312882959842682,59.6553840637207,47.62485122680664,108.22264099121094,0.24005287885665894,0.28987714648246765,2037.3333740234375,5798.5927734375
resid_post,2,6,1.1900708675384521,3.1279726028442383,-1.9379018545150757,142.1905059814453,694.2557373046875,-2086.498046875,0.6604532599449158,0.7741420865058899,5768.18505859375,19.259260177612305
resid_post,2,7,0.4326997995376587,0.4217787981033325,0.010921014472842216,-11.941561698913574,7.0981974601745605,-88.80511474609375,0.2639525830745697,0.2951349914073944,10890.6298828125,11337.7412109375
resid_post,2,8,0.0,0.0,0.0,-100.0,-100.00000762939453,-100.0,0.0,0.0,0.0,0.0
resid_post,2,9,0.4694769084453583,0.09598184376955032,0.37349510192871094,-4.457077980041504,-75.62826538085938,282.86114501953125,0.7141376733779907,0.37596485018730164,15049.4443359375,22371.408203125
resid_post,2,10,0.1746719479560852,0.1797294318675995,-0.005057480651885271,-64.45263671875,-54.36305236816406,-105.1843032836914,0.580864667892456,0.5059401988983154,18327.197265625,18663.734375
resid_post,2,11,0.3698974847793579,0.04867659509181976,0.32122084498405457,-24.7224178314209,-87.64002990722656,229.27603149414062,0.21408987045288086,0.2838427722454071,10080.4814453125,23584.517578125
resid_post,2,12,0.4145645499229431,0.25861412286758423,0.1559503823518753,-15.632254600524902,-34.33262634277344,59.86111068725586,0.24115151166915894,0.24197515845298767,9343.3056640625,15007.2705078125
resid_post,2,13,0.7213448286056519,0.5879389643669128,0.1334059238433838,46.80038833618164,49.289634704589844,36.751312255859375,0.1761421114206314,0.22351470589637756,1417.4814453125,3744.851806640625
resid_post,3,0,0.46970370411872864,0.2294299453496933,0.24027372896671295,-19.325899124145508,-53.85909652709961,182.7216033935547,0.4558476507663727,0.5546559691429138,21636.099609375,23621.2109375
resid_post,3,1,0.5802608132362366,-0.06543091684579849,0.6456917524337769,-0.33712828159332275,-113.15888214111328,659.7626953125,1.1329618692398071,0.657738983631134,18347.666015625,27545.333984375
resid_post,3,2,0.4302343726158142,0.283637672662735,0.14659671485424042,-26.104965209960938,-42.95732498168945,72.49517822265625,0.8868415355682373,0.8832823634147644,18170.6484375,20726.2265625
resid_post,3,3,0.6934036016464233,-0.025911714881658554,0.7193152904510498,19.095745086669922,-105.21112823486328,746.3928833007812,0.5643711686134338,0.3234472870826721,10043.5185546875,26288.740234375
resid_post,3,4,0.6019562482833862,0.2939087152481079,0.30804750323295593,3.3891777992248535,-40.89170455932617,262.4686279296875,0.32510414719581604,0.37089988589286804,9737.63671875,17796.498046875
resid_post,3,5,0.9710331559181213,0.7812817692756653,0.18975137174129486,66.78009796142578,57.12440872192383,123.27374267578125,0.26369205117225647,0.35937508940696716,1484.629638671875,4331.22216796875
resid_post,3,6,1.4080365896224976,3.31663179397583,-1.908595323562622,141.83775329589844,567.0113525390625,-2345.776611328125,0.71473228931427,0.67529296875,4987.77783203125,23.33333396911621
resid_post,3,7,0.5176345705986023,0.5713530778884888,-0.05371846631169319,-11.093517303466797,14.905426025390625,-163.20863342285156,0.2915821671485901,0.32142630219459534,10445.3330078125,9183.2587890625
resid_post,3,8,0.0,0.0,0.0,-100.0,-100.00000762939453,-100.0,0.0,0.0,0.0,0.0
resid_post,3,9,0.4725728929042816,0.13509689271450043,0.33747598528862,-18.833099365234375,-72.83051300048828,297.0960693359375,0.678978443145752,0.4166325628757477,14869.77734375,21738.22265625
resid_post,3,10,0.2377428412437439,0.2636745870113373,-0.02593173272907734,-59.16640853881836,-46.97212219238281,-130.51295471191406,0.5546553730964661,0.5563244819641113,17608.07421875,17192.9453125
resid_post,3,11,0.43173420429229736,0.12275425344705582,0.30897992849349976,-25.847360610961914,-75.3127670288086,263.5657653808594,0.22387637197971344,0.24900464713573456,9336.962890625,20397.77734375
resid_post,3,12,0.48706623911857605,0.3211309611797333,0.16593529284000397,-16.34379005432129,-35.41701126098633,95.25019836425781,0.23896005749702454,0.23875819146633148,8030.16015625,13128.0869140625
resid_post,3,13,0.8497523665428162,0.7337708473205566,0.11598151922225952,45.9494743347168,47.569435119628906,36.47135925292969,0.23344433307647705,0.2690379023551941,1291.6666259765625,2852.29638671875
resid_post,4,0,0.529743492603302,0.28111696243286133,0.24862654507160187,-23.140975952148438,-51.06211853027344,116.5658187866211,0.6067597270011902,0.6381938457489014,20556.9765625,22522.4453125
resid_post,4,1,0.6024128794670105,-0.03746967017650604,0.6398825645446777,-12.597573280334473,-106.52285766601562,457.3688659667969,1.0564099550247192,0.7103258967399597,17365.591796875,26884.77734375
