layer,head,source_position,dest_position,value
0,0,0,0,0.33196061849594116
0,0,0,1,0.0014178372221067548
0,0,0,2,0.0
0,0,0,3,0.0
0,0,0,4,0.00030979118309915066
0,0,0,5,8.394504402531311e-05
0,0,0,6,0.00014719757018610835
0,0,0,7,5.69103067391552e-05
0,0,0,8,0.0
0,0,0,9,0.0004568250151351094
0,0,0,10,0.0
0,0,0,11,0.0014178372221067548
0,0,0,12,0.00012567297380883247
0,0,0,13,0.0
0,0,1,0,0.23798763751983643
0,0,1,1,0.11927041411399841
0,0,1,2,0.0
0,0,1,3,0.0005815281183458865
0,0,1,4,0.0003568596439436078
0,0,1,5,0.0
0,0,1,6,0.0
0,0,1,7,0.0
0,0,1,8,0.0
0,0,1,9,0.0
0,0,1,10,0.0
0,0,1,11,0.003965107258409262
0,0,1,12,0.0
0,0,1,13,0.0
0,0,2,0,0.10995320230722427
0,0,2,1,0.1755419671535492
0,0,2,2,0.05294997617602348
0,0,2,3,0.015206578187644482
0,0,2,4,0.005758588667958975
0,0,2,5,0.0
0,0,2,6,0.0
0,0,2,7,0.0
0,0,2,8,0.0
0,0,2,9,0.0
0,0,2,10,0.0
0,0,2,11,0.0
0,0,2,12,0.0
0,0,2,13,0.0
0,0,3,0,0.16065329313278198
0,0,3,1,0.1818358153104782
0,0,3,2,0.07834558188915253
0,0,3,3,0.0819670706987381
0,0,3,4,0.00016584881814196706
0,0,3,5,6.287461292231455e-05
0,0,3,6,0.00014367578842211515
0,0,3,7,0.00014799593191128224
0,0,3,8,0.0
0,0,3,9,0.00010948827548418194
0,0,3,10,0.0
0,0,3,11,0.0004248918849043548
0,0,3,12,0.00016957813932094723
0,0,3,13,0.00010384395864093676
0,0,4,0,0.15009236335754395
0,0,4,1,0.09489310532808304
0,0,4,2,0.06372462213039398
0,0,4,3,0.11258279532194138
0,0,4,4,0.07541358470916748
0,0,4,5,0.0
0,0,4,6,0.0
0,0,4,7,0.0
0,0,4,8,0.0
0,0,4,9,0.0006112880073487759
0,0,4,10,0.0
0,0,4,11,0.0020297018345445395
0,0,4,12,9.542116458760574e-05
0,0,4,13,0.0
0,0,5,0,0.11153469234704971
0,0,5,1,0.08740614354610443
0,0,5,2,0.06847561150789261
0,0,5,3,0.10632745176553726
0,0,5,4,0.1084718182682991
0,0,5,5,0.03287621587514877
0,0,5,6,0.0
