label,position,mem_mean,cp_mean,diff_mean,mem_std,cp_std,diff_std
L0H0,0,-0.024565281346440315,-0.010582818649709225,-0.013982460834085941,0.03007103130221367,0.03581753745675087,0.04079096019268036
L0H0,1,-0.007295016199350357,-0.001420345390215516,-0.005874671041965485,0.030869504436850548,0.03512122482061386,0.03859611228108406
L0H0,2,-0.004388432018458843,-0.00021688196284230798,-0.004171550273895264,0.040904734283685684,0.041679468005895615,0.044950563460588455
L0H0,3,0.0010191297624260187,0.002209636615589261,-0.0011905065039172769,0.029385525733232498,0.03121090680360794,0.03291184455156326
L0H0,4,0.006228588987141848,0.0062423814088106155,-1.379228342557326e-05,0.02486063726246357,0.02820153720676899,0.02944399230182171
L0H0,5,0.007406034506857395,0.00726054422557354,0.00014549048501066864,0.020703349262475967,0.024659663438796997,0.025915345177054405
L0H0,6,-0.00426543690264225,0.0070372880436480045,-0.011302724480628967,0.02548528090119362,0.027989910915493965,0.033695198595523834
L0H0,7,0.0057444521225988865,0.012244551442563534,-0.006500097922980785,0.022943638265132904,0.02862231805920601,0.03159637004137039
L0H0,8,0.0006173867732286453,0.0006634015589952469,-4.6014822146389633e-05,0.004723229445517063,0.005279839504510164,0.005131246987730265
L0H0,9,-0.0007767761126160622,0.008387872017920017,-0.009164649061858654,0.02443283423781395,0.028256719931960106,0.031147964298725128
L0H0,10,0.002393323229625821,0.006375569384545088,-0.003982245922088623,0.023224029690027237,0.024734407663345337,0.02648126147687435
L0H0,11,0.0030008081812411547,0.0058142137713730335,-0.002813405590131879,0.02101495862007141,0.022105691954493523,0.023635780438780785
L0H0,12,0.008409565314650536,0.008069156669080257,0.0003404061426408589,0.026096215471625328,0.028551403433084488,0.03008936159312725
L0H0,13,0.010553877800703049,0.011168533004820347,-0.0006146553787402809,0.023663293570280075,0.02859424613416195,0.030090978369116783
L0H1,0,-0.10280630737543106,-0.0925561860203743,-0.010250107385218143,0.05246349051594734,0.051117975264787674,0.03707567974925041
L0H1,1,-0.02472984790802002,-0.05027418211102486,0.025544336065649986,0.10471111536026001,0.10484195500612259,0.0891425833106041
L0H1,2,-0.009876887314021587,-0.024638706818223,0.014761817641556263,0.09499167650938034,0.11932606995105743,0.08907213807106018
L0H1,3,-0.0013016046723350883,-0.006200320087373257,0.004898713435977697,0.07298985123634338,0.08434813469648361,0.07581168413162231
L0H1,4,-0.009744340553879738,-0.01702839881181717,0.007284058723598719,0.0488070547580719,0.04839036986231804,0.04839542880654335
L0H1,5,0.07383295893669128,0.030238494277000427,0.04359446465969086,0.05441337823867798,0.053790125995874405,0.06601859629154205
L0H1,6,0.024596460163593292,0.08046356588602066,-0.05586710944771767,0.06240012124180794,0.07431957870721817,0.07166626304388046
L0H1,7,0.13114634156227112,0.09878451377153397,0.03236183151602745,0.0756000503897667,0.06484843045473099,0.0592457614839077
L0H1,8,0.0012322698021307588,0.0014312226558104157,-0.00019895275181625038,0.00977865420281887,0.010194231756031513,0.008696022443473339
L0H1,9,-0.02587766945362091,-0.04251536726951599,0.01663769967854023,0.08632483333349228,0.08640426397323608,0.07083170115947723
