component,layer,position,mem,cp,diff,mem_perc,cp_perc,diff_perc,mem_std,cp_std,mem_idx,cp_idx
resid_post,6,12,0.9185396432876587,0.8093709349632263,0.10916870832443237,-34.704490661621094,-30.55386734008789,-54.753719329833984,0.6869126558303833,0.6218873858451843,5688.5810546875,6790.9765625
resid_post,6,13,2.7686619758605957,3.0352742671966553,-0.26661214232444763,96.81371307373047,160.43443298339844,-210.50059509277344,0.8552853465080261,0.8941032290458679,200.74575805664062,84.14124298095703
resid_post,7,0,0.7631219625473022,0.5519598722457886,0.2111620306968689,-58.337947845458984,-64.86315155029297,-19.03583335876465,0.8819634914398193,0.878648579120636,17098.583984375,18756.947265625
resid_post,7,1,2.200113534927368,0.7613672018051147,1.4387465715408325,20.11348533630371,-51.53263854980469,451.64703369140625,1.7654320001602173,1.2797532081604004,8621.0390625,17195.548828125
resid_post,7,2,1.652735710144043,0.6296226382255554,1.0231128931045532,-9.770179748535156,-59.91927719116211,292.2839660644531,1.9631043672561646,1.3839775323867798,5246.49951171875,11855.2431640625
resid_post,7,3,2.0777337551116943,0.9135037064552307,1.164230227470398,13.432257652282715,-41.84788131713867,346.3914794921875,0.920372724533081,0.9460299611091614,3777.1865234375,13331.5537109375
resid_post,7,4,1.8827061653137207,1.5442144870758057,0.3384913504123688,2.7848780155181885,-1.697887659072876,29.7850284576416,0.8002784848213196,0.684276819229126,3953.606201171875,5804.37451171875
resid_post,7,5,3.3518548011779785,2.960787057876587,0.3910682797431946,82.99190521240234,88.47875213623047,49.94417953491211,0.9398108124732971,0.7979410886764526,314.1242980957031,454.58758544921875
resid_post,7,6,2.147200584411621,4.140763759613037,-1.9935624599456787,17.22474479675293,163.59408569335938,-864.3756713867188,1.0796345472335815,0.8209474086761475,3860.45751953125,55.99435043334961
resid_post,7,7,1.5408904552459717,1.5596872568130493,-0.018796715885400772,-15.8762845993042,-0.7129170298576355,-107.20707702636719,0.6008391976356506,0.5860634446144104,4211.43505859375,4157.01708984375
resid_post,7,8,0.3348347544670105,0.3459930121898651,-0.011158250272274017,-81.71996307373047,-77.97466278076172,-104.2783203125,0.7734451293945312,0.7658615112304688,800.501953125,559.9595947265625
resid_post,7,9,2.0810434818267822,0.9687813520431519,1.1122621297836304,13.61294937133789,-38.32899856567383,326.46575927734375,1.2011007070541382,0.9569390416145325,6084.43505859375,13031.203125
resid_post,7,10,1.1098252534866333,0.44885125756263733,0.6609739065170288,-39.40995407104492,-71.4268798828125,153.43194580078125,1.299850344657898,0.9908992052078247,6307.98779296875,11982.5283203125
resid_post,7,11,0.983035683631897,0.5418489575386047,0.4411867558956146,-46.331932067871094,-65.50680541992188,69.16070556640625,0.6751222610473633,0.6716614961624146,8709.0849609375,15097.9267578125
resid_post,7,12,1.3851044178009033,1.2228111028671265,0.16229347884655,-24.381301879882812,-22.157888412475586,-37.77311325073242,0.8966061472892761,0.821395993232727,3779.955078125,5185.05126953125
resid_post,7,13,4.133537292480469,5.402218341827393,-1.2686808109283447,125.6672592163086,243.8961944580078,-586.4401245117188,1.0775182247161865,1.391291856765747,62.53672409057617,1.7966101169586182
