component,layer,position,mem,cp,diff,mem_perc,cp_perc,diff_perc,mem_std,cp_std,mem_idx,cp_idx
resid_post,6,11,0.8839530348777771,0.5331359505653381,0.35081717371940613,-39.53289031982422,-54.42753219604492,20.138811111450195,0.7162967920303345,0.6188782453536987,9421.251953125,14506.169921875
resid_post,6,12,0.7376384139060974,0.643695056438446,0.09394339472055435,-49.54159164428711,-44.9769401550293,-67.82869720458984,0.5663489699363708,0.5264986753463745,8536.2529296875,9801.521484375
resid_post,6,13,2.2805190086364746,2.6506006717681885,-0.3700817823410034,55.99968338012695,126.57337188720703,-226.7360382080078,0.9568652510643005,0.8975650668144226,1239.5615234375,316.2919006347656
resid_post,7,0,0.6645886301994324,0.49608150124549866,0.16850711405277252,-64.63072967529297,-68.740234375,-42.299076080322266,0.879550576210022,0.9594847559928894,17003.623046875,18891.763671875
resid_post,7,1,3.16949200630188,1.1496729850769043,2.019819498062134,68.67970275878906,-27.555233001708984,591.6351928710938,2.0754716396331787,1.4526667594909668,6006.892578125,14543.4912109375
resid_post,7,2,2.33727765083313,0.9572907090187073,1.379987359046936,24.389432907104492,-39.67789077758789,372.54119873046875,1.852996826171875,1.353451132774353,4211.21484375,11833.0498046875
resid_post,7,3,2.498406171798706,1.2686065435409546,1.2297993898391724,32.964656829833984,-20.060829162597656,321.1131896972656,1.1595733165740967,1.1234647035598755,2891.54541015625,10882.904296875
resid_post,7,4,1.8420743942260742,1.394821286201477,0.4472530484199524,-1.9651830196380615,-12.107612609863281,53.150299072265625,0.6816010475158691,0.619117796421051,3127.296875,6083.87255859375
resid_post,7,5,2.7425754070281982,2.4553353786468506,0.2872399389743805,45.959293365478516,54.71895217895508,-1.642072319984436,0.9012789726257324,0.8390780091285706,620.3218994140625,1036.988525390625
resid_post,7,6,2.3142449855804443,4.66110372543335,-2.3468589782714844,23.163637161254883,193.7118377685547,-903.6214599609375,1.0490164756774902,0.9252461791038513,4066.7431640625,59.749755859375
resid_post,7,7,1.4780503511428833,1.5386101007461548,-0.06055973842740059,-21.33846664428711,-3.0469954013824463,-120.73713684082031,0.4555264711380005,0.44767341017723083,4281.220703125,3805.92138671875
resid_post,7,8,0.1676212102174759,0.15417391061782837,0.013447318226099014,-91.07923126220703,-90.28498840332031,-95.39531707763672,0.5823166966438293,0.5304099321365356,215.05845642089844,244.84791564941406
resid_post,7,9,2.2604849338531494,0.9061172604560852,1.3543673753738403,20.302539825439453,-42.902496337890625,363.76824951171875,1.0038419961929321,0.8763644099235535,3491.99072265625,12960.0263671875
resid_post,7,10,1.2434861660003662,0.5713500380516052,0.672136127948761,-33.82192611694336,-63.99730682373047,130.1557159423828,1.1329213380813599,0.879285454750061,6771.6689453125,12629.255859375
resid_post,7,11,1.1235530376434326,0.7251732349395752,0.398379921913147,-40.204742431640625,-54.30439376831055,36.414955139160156,0.7654746174812317,0.7306401133537292,8020.373046875,12914.728515625
resid_post,7,12,1.0205413103103638,0.892198920249939,0.12834236025810242,-45.68700408935547,-43.779541015625,-56.052459716796875,0.715294599533081,0.694298505783081,7423.111328125,8920.4921875
resid_post,7,13,3.4436066150665283,5.046971321105957,-1.6033653020858765,83.26802825927734,218.0266571044922,-649.0311889648438,1.3494638204574585,1.518476128578186,598.0631103515625,7.346179008483887
resid_post,8,0,0.6166350245475769,0.4432506263256073,0.17338433861732483,-74.62294006347656,-77.57148742675781,-61.77676010131836,0.9107986688613892,1.0033608675003052,18077.26953125,19863.470703125
resid_post,8,1,3.5395560264587402,1.2869986295700073,2.2525575160980225,45.66722869873047,-34.87778854370117,396.58489990234375,2.3038692474365234,1.6195212602615356,6068.41064453125,14497.107421875
resid_post,8,2,3.0130162239074707,1.1135852336883545,1.8994309902191162,23.997957229614258,-43.65251922607422,318.73681640625,2.2213072776794434,1.5718166828155518,3173.18017578125,11720.322265625
resid_post,8,3,3.1099157333374023,1.4796373844146729,1.6302783489227295,27.985767364501953,-25.1302547454834,259.4010925292969,1.2747787237167358,1.3028979301452637,1984.52587890625,10754.1162109375
resid_post,8,4,2.767681360244751,1.9563214778900146,0.8113599419593811,13.901422500610352,-1.010009765625,78.86740112304688,1.033674955368042,0.8999426960945129,1980.3480224609375,5092.4775390625
resid_post,8,5,4.555256366729736,3.5183866024017334,1.0368696451187134,87.46745300292969,78.03058624267578,128.58187866210938,1.2053077220916748,1.138088583946228,56.67202377319336,739.0055541992188
resid_post,8,6,2.6290535926818848,5.130274295806885,-2.501220703125,8.196322441101074,159.5922088623047,-651.4036254882812,1.1232951879501343,1.0148460865020752,3607.54833984375,70.14726257324219
resid_post,8,7,2.039552927017212,2.0590076446533203,-0.01945495791733265,-16.064044952392578,4.185916900634766,-104.2889175415039,0.6120407581329346,0.6036734580993652,3495.754638671875,3413.853759765625
resid_post,8,8,0.22298967838287354,0.2091398537158966,0.013849794864654541,-90.82305908203125,-89.41751098632812,-96.94676208496094,0.7657628059387207,0.7140458822250366,151.2366180419922,183.6315460205078
resid_post,8,9,2.51159930229187,1.0691334009170532,1.442465901374817,3.3625972270965576,-45.90178298950195,217.99713134765625,1.1409770250320435,1.0340783596038818,3592.888916015625,12824.81640625
resid_post,8,10,1.4763684272766113,0.6830501556396484,0.7933183312416077,-39.24139404296875,-65.4376220703125,74.89006042480469,1.3553578853607178,1.0455942153930664,6419.44287109375,12491.791015625
resid_post,8,11,1.5378062725067139,1.0744717121124268,0.4633343815803528,-36.712974548339844,-45.63166046142578,2.1438355445861816,0.8598150610923767,0.8482471108436584,6078.95849609375,10412.2802734375
resid_post,8,12,1.455378532409668,1.2913535833358765,0.16402499377727509,-40.1052131652832,-34.65742492675781,-63.840065002441406,0.9699050188064575,0.9152156710624695,6563.052734375,7652.49658203125
resid_post,8,13,4.543673992156982,6.353335857391357,-1.809661626815796,86.99079132080078,221.4792022705078,-498.9468078613281,1.6104786396026611,1.6874727010726929,455.6585693359375,2.9676942825317383
resid_post,9,0,0.645645022392273,0.49791839718818665,0.1477266103029251,-83.28787231445312,-83.66761016845703,-81.8668212890625,0.9448245763778687,1.0512114763259888,18213.455078125,19624.482421875
resid_post,9,1,4.505215644836426,1.6106470823287964,2.89456844329834,16.61476707458496,-47.16862487792969,255.30313110351562,2.9584269523620605,1.9665696620941162,6034.6220703125,13910.6767578125
