label,position,mem_mean,cp_mean,diff_mean,mem_std,cp_std,diff_std
L0H0,0,-0.015238557010889053,-0.001642692252062261,-0.013595864176750183,0.0481620617210865,0.031331561505794525,0.05646049976348877
L0H0,1,-0.0045366245321929455,0.011124387383460999,-0.015661010518670082,0.04626183956861496,0.024297289550304413,0.050386909395456314
L0H0,2,-0.007855077274143696,0.0017793247243389487,-0.009634402580559254,0.048452816903591156,0.027727890759706497,0.04812262952327728
L0H0,3,-0.015890421345829964,-0.003501048544421792,-0.012389370240271091,0.03804078325629234,0.025079965591430664,0.03779338300228119
L0H0,4,-0.015557053498923779,-0.0030176539439707994,-0.012539398856461048,0.03613528981804848,0.018992122262716293,0.03521381691098213
L0H0,5,-0.013874293304979801,-0.004690974950790405,-0.00918331928551197,0.03349607065320015,0.018194254487752914,0.0324040949344635
L0H0,6,-0.02121800184249878,0.003876957343891263,-0.025094956159591675,0.04172348603606224,0.02358594350516796,0.04630928486585617
L0H0,7,-0.016929151490330696,-0.0003908479993697256,-0.016538303345441818,0.038803115487098694,0.024536868557333946,0.03921720013022423
L0H0,8,0.0,0.0,0.0,0.0,0.0,0.0
L0H0,9,-0.006542414892464876,0.003794744610786438,-0.010337159037590027,0.03116890974342823,0.020131424069404602,0.02976481057703495
L0H0,10,-0.01235944777727127,-0.0005388304125517607,-0.011820617131888866,0.03263584524393082,0.023241693153977394,0.030689699575304985
L0H0,11,-0.015398229472339153,-0.0037763260770589113,-0.011621902696788311,0.032728973776102066,0.021028801798820496,0.030572321265935898
L0H0,12,-0.018370596691966057,-0.004368796944618225,-0.014001798816025257,0.03667944297194481,0.02213924750685692,0.03357338532805443
L0H0,13,-0.018171237781643867,-0.0045548840425908566,-0.013616353273391724,0.03952914476394653,0.023238353431224823,0.03664625808596611
L0H1,0,-0.08930303901433945,-0.10537266731262207,0.016069622710347176,0.03430534154176712,0.03113970160484314,0.042776595801115036
L0H1,1,-0.009661023505032063,-0.03419110178947449,0.02453007362782955,0.1119636669754982,0.06653624027967453,0.10241805016994476
L0H1,2,-0.01737119071185589,-0.01761375181376934,0.00024255893367808312,0.08517270535230637,0.06733905524015427,0.07728341221809387
L0H1,3,0.03187387064099312,-0.01890808902680874,0.05078195407986641,0.07062962651252747,0.07301363348960876,0.08634647727012634
L0H1,4,-0.04480515047907829,-0.042766790837049484,-0.0020383603405207396,0.04647352918982506,0.03888508677482605,0.03894335776567459
L0H1,5,0.03996052220463753,0.05505470559000969,-0.01509417500346899,0.035478487610816956,0.048156317323446274,0.042146697640419006
L0H1,6,0.023169035091996193,0.11104691028594971,-0.08787786960601807,0.089272141456604,0.09329995512962341,0.10275483876466751
L0H1,7,0.10314293950796127,0.0993131622672081,0.0038297956343740225,0.04797235503792763,0.03464455157518387,0.057653870433568954
L0H1,8,0.0,0.0,0.0,0.0,0.0,0.0
L0H1,9,-0.010260366834700108,-0.0299860667437315,0.019725698977708817,0.08174054324626923,0.055257756263017654,0.08325336128473282
L0H1,10,-0.012617017142474651,-0.011148919351398945,-0.0014680968597531319,0.07343074679374695,0.05717135965824127,0.06298930197954178
L0H1,11,0.023891441524028778,-0.015064913779497147,0.038956355303525925,0.0526295080780983,0.058009788393974304,0.06731169670820236
L0H1,12,-0.03614327684044838,-0.0328877829015255,-0.003255501389503479,0.041762810200452805,0.04694511741399765,0.042466502636671066
L0H1,13,0.043373215943574905,0.06106608733534813,-0.017692871391773224,0.03837200999259949,0.04974749684333801,0.04571715369820595
L0H2,0,-0.04220372438430786,-0.027871228754520416,-0.01433249656111002,0.02582053281366825,0.03589534014463425,0.04562857374548912
L0H2,1,-0.046982407569885254,-0.04630592465400696,-0.0006764818099327385,0.03103385865688324,0.034819718450307846,0.0524214431643486
L0H2,2,-0.04963481426239014,-0.04303077980875969,-0.006604038644582033,0.031042002141475677,0.027392573654651642,0.04389798641204834
L0H2,3,-0.016007855534553528,-0.04383993521332741,0.02783208154141903,0.021554909646511078,0.03879505395889282,0.04755882918834686
L0H2,4,-0.030845144763588905,-0.039717599749565125,0.008872454054653645,0.025004226714372635,0.022745003923773766,0.03629886358976364
L0H2,5,-0.011059303767979145,-0.01195561420172453,0.0008963088621385396,0.02240178920328617,0.022644564509391785,0.03250802308320999
L0H2,6,-0.036699164658784866,-0.021851791068911552,-0.014847371727228165,0.030612315982580185,0.0415460541844368,0.04712199792265892
L0H2,7,-0.017758367583155632,-0.013901293277740479,-0.003857072675600648,0.027628669515252113,0.023837262764573097,0.03561622276902199
L0H2,8,0.0,0.0,0.0,0.0,0.0,0.0
L0H2,9,0.001141629763878882,-0.04744896665215492,0.04859059676527977,0.07162531465291977,0.08470316976308823,0.12135724723339081
L0H2,10,-0.022056085988879204,-0.02861654758453369,0.0065604611299932,0.01805025339126587,0.03105408512055874,0.03675095736980438
L0H2,11,-0.0063157714903354645,-0.032382309436798096,0.026066536083817482,0.01896035484969616,0.03979139402508736,0.04951003938913345
L0H2,12,-0.025110868737101555,-0.024783754721283913,-0.00032711229869164526,0.021191146224737167,0.0213231910020113,0.032598767429590225
L0H2,13,-0.010593819431960583,-0.008299280889332294,-0.0022945385426282883,0.023119835183024406,0.022581877186894417,0.030645009130239487
L0H3,0,-0.06763707101345062,-0.06683714687824249,-0.0007999222725629807,0.031879618763923645,0.026803014799952507,0.035650383681058884
L0H3,1,-0.03329618275165558,-0.05604330077767372,0.022747114300727844,0.10903922468423843,0.07666889578104019,0.08835388720035553
L0H3,2,-0.05221576988697052,-0.04878541827201843,-0.0034303516149520874,0.075798399746418,0.05313551053404808,0.04820508509874344
L0H3,3,0.00022998452186584473,-0.038738299161195755,0.0389682874083519,0.06536318361759186,0.05465618520975113,0.07665633410215378
L0H3,4,-0.03109215758740902,-0.024255022406578064,-0.006837133318185806,0.057096581906080246,0.03907570242881775,0.06987202167510986
L0H3,5,-0.02477611042559147,-0.022666139528155327,-0.0021099697332829237,0.04452067241072655,0.03120124526321888,0.05726388841867447
L0H3,6,-0.011290841735899448,0.07055187225341797,-0.08184272050857544,0.06287097930908203,0.07136955857276917,0.08423428982496262
L0H3,7,-0.022423123940825462,-0.009348202496767044,-0.013074919581413269,0.03702465072274208,0.03376708924770355,0.051888082176446915
L0H3,8,0.0,0.0,0.0,0.0,0.0,0.0
